policyNo,certNo,customerId
PL53,04240105,2232144
PL53,04240153,8793363
PL53,04257199,7590568
PL53,04257201,7689952
PL53,04258104,8333022
PL53,04278449,2211094
PL53,04295616,2013875
PL53,04297203,11959599
PL53,04297208,8320838
PL54,02130826,2012022
PL54,02136267,8341681
PL54,03999597,7815569
PL54,04060431,2182349
PL54,04079264,2535321
PL54,04079265,8793363
PL54,04079267,7590568
PL54,04079277,7590717
PL54,04096016,7693295
PL54,04096021,11344386
PL54,04162236,2182349
PL54,04196566,8333022
PL54,04197679,2535321
PL56,03397911,231807
PL56,03462030,234273
PL56,03788871,10462528
PL56,04040140,3446563
PL56,04057745,11285738
PL56,04091970,2632286
PL56,04092003,6690835
PL56,04128072,9981965
PL57,02198932,4108959
PL57,02199751,6191881
PL57,02199831,9009329
PL57,02200411,8770407
PL57,02200415,595340
PL57,02200416,4110760
PL57,02200417,7995542
PL57,02200462,2194382
PL57,02200472,4137777
PL57,02200482,1193599
PL57,02200494,4111259
PL57,02202924,4785806
PL57,02202932,2648134
PL57,02203074,5242538
PL57,02233426,5871370
PL57,03258301,4294623
PL57,03258309,5904010
PL57,03330859,9496790
PL57,03378390,8019037
PL57,03378392,224216
PL57,03454914,6191881
PL57,03475464,3060524
PL57,03475466,9874963
PL57,03475475,2840565
PL57,03475477,9750432
PL57,03972226,9711140
PL57,03986253,7920922
PL57,04057727,8166043
PL57,04077526,7135420
PL57,04139515,995702
PL57,04154746,1885273
PL57,04164669,9479662
PL57,04164671,9479663
PL57,04164673,9496790
PL57,04167004,9934494
PL57,04236627,6191881
PL57,04236645,3026006
PL57,04236654,8019037
PL57,04254153,5871370
PL57,04254752,4294623
PL57,04255188,5322974
PL58,02194483,4825850
PL58,02194600,5041633
PL58,02194629,5050204
PL58,02202965,5059116
PL58,02202969,4835816
PL58,02202970,1324797
PL58,02202991,892600
PL58,02230424,3350773
PL58,02230467,3619896
PL58,03258364,931034
PL58,03280399,1006043
PL58,03280452,873481
PL58,03280475,4963982
PL58,03301668,4834685
PL58,03378409,4834685
PL58,03972269,3350773
PL58,04033139,11256472
PL58,04033140,4825850
PL58,04033141,873481
PL58,04033142,3354963
PL58,04057255,931034
PL58,04200686,4835816
PL58,04200692,1324797
PL58,04215289,892600
PL58,04236401,873481
PL58,04274394,11256472
PL58,04293029,4730646
PL59,02231690,4426291
PL59,02231692,6432178
PL59,03378302,4390803
PL59,03477438,4356317
PL59,04080446,4419298
PL62,03265011,4396113
PL62,03265015,771900
PL62,03265016,6826826
PL62,03265020,6224760
PL62,03265021,8885524
PL63,03305785,3064620
PL63,03311468,2716428
PL63,04008063,11213286
PL64,03306861,3251908
PL64,03311184,1694257
PL64,03311466,8876869
PL64,03354205,9586469
PL64,03364901,1741254
PL64,03366560,8271490
PL64,03366561,2182105
PL64,03366565,8270744
PL64,03371233,3088813
PL64,03379180,9015431
PL64,03398808,230888
PL64,03462509,2357979
PL64,03487323,111303
PL64,03981940,74438
PL64,04003479,11207781
PL64,04008638,3994808
PL64,04031792,10372631
PL64,04042627,2131182
PL64,04096471,3347567
PL64,04097278,4204092
PL64,04106105,3714572
PL64,04116360,8609061
PL64,04126892,5900818
PL64,04127873,6059089
PL64,04138902,2072549
PL64,04162181,539445
PL64,04175674,4106999
PL64,04181855,11486634
PL64,04182304,1121881
PL64,04197594,3352142
PL64,04213266,5495016
PL64,04213267,2182105
PL64,04213273,1802059
PL64,04213292,2099564
PL64,04213308,9393507
PL64,04215222,8270744
PL64,04218961,5734855
PL64,04247817,8273739
PL64,04252257,3251908
PL64,04254436,8876869
PL64,04304222,8273506
PL65,03436961,9990599
PL65,03478475,9514763
PL65,04163472,11457272
PL65,04195097,11684964
PL65,04228557,9990599
PL65,04234215,12048290
PL65,04238045,12055673
PL66,03465403,9490668
PL66,04181251,8634336
PL66,04181252,11484525
PL66,04240045,8816722
PL66,04240087,8686177
PL66,04240091,8691762
PL66,04241339,670655
PL67,03368115,1691554
PL67,03368116,6429741
PL67,04040795,11263724
PL67,04040797,7564781
PL67,04082899,11322029
PL67,04178453,11477662
PL67,04219653,11996623
PL67,04233330,12046577
PL67,04271584,12102917
PL68,03460218,8112851
PL68,03478831,3747377
PL68,03976784,4566038
PL68,04020030,3581233
PL68,04020035,5201460
PL68,04026394,4508967
PL68,04093022,10123236
PL68,04141882,11421326
PL68,04179493,7352976
PL68,04222661,4339765
PL68,04223914,12003900
PL68,04239592,7581455
PL68,04278430,5755020
PL68,04278431,12112524
PL68,04278434,4791148
PL68,04301205,3609548
PL69,04220988,5161043
PL69,04220989,11999433
PL69,04220990,812105
PL69,04220995,11999437
PL69,04221008,11999445
PL71,03437945,3816400
PL71,03480091,9437828
PL71,03985880,4103988
PL71,03985987,4816486
PL71,04003529,8709795
PL71,04018105,11228221
PL71,04018132,2620532
PL71,04018139,11228235
PL71,04018142,9005397
PL71,04019939,11231585
PL71,04023352,7983513
PL71,04025432,3960725
PL71,04061538,3123030
PL71,04069788,9503047
PL71,04076075,3356835
PL71,04079804,9325441
PL71,04081900,11320100
PL71,04082392,6383018
PL71,04094717,11341449
PL71,04111316,720153
PL71,04111338,4752603
PL71,04122082,4103988
PL71,04132224,4816486
PL71,04139547,9437828
PL71,04144318,7501979
PL71,04148287,4204917
PL71,04148749,3960725
PL71,04230173,12042435
PL71,04251101,775718
PL71,04265029,8107929
PL71,04271273,1829043
PL71,04271420,4752603
PL71,04308805,1508745
PL72,04031710,11253703
PL72,04058997,3348643
PL72,04059018,8590046
PL72,04059066,5355014
PL72,04091536,10446653
PL72,04106905,5412309
PL72,04111247,1001938
PL72,04140595,9331126
PL72,04141386,2177359
PL72,04158492,3351631
PL72,04178345,11477599
PL72,04178349,83659
PL72,04178351,11477604
PL72,04178354,11477607
PL72,04178355,5355014
PL72,04195770,3210848
PL72,04217939,3352239
PL72,04238530,2140682
PL72,04238609,8264396
PL72,04254161,5412309
PL72,04278144,8590046
PL72,04311035,83659
PL89,03485831,9534990
PL89,03485838,10258792
PL89,03485839,1469412
PL89,03485841,5013806
PL89,03485842,5013806
PL89,03485843,1166747
PL89,03485844,9530068
PL89,03485845,9676176
PL89,03485846,8997263
PL89,03485859,4203258
PL89,03485862,1469412
PL89,03485866,9611121
PL89,03485870,4221938
PL89,03485884,6462487
PL90,03485894,3505555
PL90,03485897,7536641
PL90,03485905,3976909
PL90,03485929,588786
PL90,03485931,10314422
PL90,03485932,3496269
PL90,03485936,3028935
PL90,03485937,4087675
PL90,03485941,111744
PL90,03485945,4087382
PL90,03485946,3433628
PL90,03485947,9039556
PL90,03485950,3411761
PL90,03485951,3866193
PL90,03485953,6385348
PL91,03485964,6191972
PL91,03485970,6410877
PL91,03485971,6410368
PL91,03485972,6185476
PL91,03485982,6188912
PL92,03485993,7547209
PL92,03485994,7549251
PL92,03485995,10314607
PL92,03485996,7052798
PL92,03485997,7215692
PT05,00428013,9685256
PT05,00428021,4114246
PT05,00428106,3864121
PT05,00428142,5223936
PT05,00428151,3551232
PT05,00428333,9969632
PT05,00428381,6705113
PT05,00428407,8281364
PT05,00428465,6344175
PT05,00428491,4044974
PT05,00428492,4906186
PT05,00428511,9963214
PT05,00428668,9283254
PT05,00428672,3567215
PT05,00428724,5059544
PT05,00428809,5695614
PT05,00428813,9504788
PT05,00428835,3222212
PT05,00428880,5499252
PT05,00428970,2720706
PT05,00429080,9958607
PT05,00429174,5015582
PT05,00429302,9380670
PT05,00429312,2995602
PT05,00429485,8301724
PT05,00429623,8330575
PT05,00429644,205811
PT05,00429672,5452417
PT05,00429832,9426011
PT05,00429926,6100333
PT05,00429987,4734584
PT05,00430039,5456543
PT05,00430057,4804254
PT05,00430070,2314279
PT05,00430334,4704994
PT05,00430529,9267982
PT05,00430696,7558104
PT05,00430814,1101925
PT05,00430831,5031351
PT05,00431122,6977537
PT05,00469478,9968831
PT05,00469541,4698543
PT05,00469635,5369256
PT05,00470082,4594744
PT05,00470349,9613672
PT05,00470410,4007489
PT05,00470428,5915926
PT05,00470466,2076206
PT05,00470580,5348443
PT05,00470663,9480324
PT05,00470782,4757673
PT05,00470877,1771939
PT05,00470903,32342
PT05,00470915,8884291
PT05,00471089,9234442
PT05,00471091,9492533
PT05,00471691,3233628
PT05,00471863,9669354
PT05,00471935,5614268
PT05,00472101,9348908
PT05,00472103,411111
PT05,00472296,9833854
PT05,00472336,3414494
PT05,00472434,9866287
PT05,00472594,3890196
PT05,00472626,9820796
PT05,00472699,4175725
PT05,00472780,9870384
PT05,00472806,8970727
PT05,00472913,2538644
PT05,00473057,2048678
PT05,00473178,1466348
PT05,00473196,86192
PT05,00473274,8907708
PT05,00473287,5431637
PT05,00473289,5862249
PT05,00473565,1830019
PT05,00473947,6770765
PT05,00473993,5003502
PT05,00474114,53104
PT05,00474140,1953210
PT05,00474251,897548
PT05,00474517,4734584
PT05,00474653,4009064
PT05,00474783,1414722
PT05,00474786,9153889
PT05,00474856,502328
PT05,00474922,298376
PT05,00475102,1507542
PT05,00475103,8313622
PT05,00475274,3951369
PT05,00475384,10171923
PT05,00475389,3852618
PT05,00475424,8900538
PT05,00475483,1698737
PT05,00475604,5248739
PT05,00475638,9226619
PT05,00475694,9413259
PT05,00475701,627416
PT05,00475704,251523
PT05,00475981,218985
PT05,00475987,3986924
PT05,00476064,3827240
PT05,00476309,5149556
PT05,00476343,3526186
PT05,00476467,5102553
PT05,00476489,847997
PT05,00477122,1777923
PT05,00477475,9769769
PT05,00478122,7023037
PT05,00478450,1415629
PT05,00478559,4829138
PT05,00478712,8060638
PT05,00478793,1085941
PT05,00478810,9909695
PT05,00478813,688386
PT05,00478856,1293697
PT05,00478916,6361537
PT05,00479112,1700647
PT05,00479128,4086527
PT05,00479435,9992308
PT05,00479801,5209874
PT05,00480061,3386268
PT05,00480068,2170376
PT05,00480091,705738
PT05,00480171,1947607
PT05,00480362,8544389
PT05,00480489,9735951
PT05,00480566,4080350
PT05,00480609,1383342
PT05,00480644,4066054
PT05,00480738,6059727
PT05,00480793,644474
PT05,00480980,1332537
PT05,00481002,8077036
PT05,00481167,3911779
PT05,00481463,663853
PT05,00481835,9231822
PT05,00481843,6043460
PT05,00481871,6475681
PT05,00481897,3048857
PT05,00481937,2725032
PT05,00481980,1255891
PT05,00481981,1683439
PT05,00482022,858896
PT05,00482098,3213342
PT05,00482264,4156219
PT05,00482397,914397
PT05,00482412,2724686
PT05,00482574,3374624
PT05,00482725,3513030
PT05,00482996,685761
PT05,00483078,7657255
PT05,00483262,3248946
PT05,00483366,3216737
PT05,00483410,10211924
PT05,00483475,5057837
PT05,00483797,5522119
PT05,00484029,186914
PT05,00484343,1884013
PT05,00484357,9821587
PT05,00484404,3400545
PT05,00484563,2922553
PT05,00484848,2858100
PT05,00484917,232737
PT05,00484958,4689589
PT05,00485349,77403
PT05,00486469,3049463
PT05,00487388,7935048
PT05,01175076,871322
PT05,01318781,596694
PT05,02129154,3320801
PT05,02129190,1791531
PT05,02129230,776995
PT05,02130332,6722458
PT05,02155995,5681130
PT05,02156059,7823099
PT05,02161259,1149971
PT05,02161680,2472229
PT05,02164520,3633192
PT05,02164569,2352602
PT05,02170018,621034
PT05,02170026,8511887
PT05,02172085,10335444
PT05,02172120,1457015
PT05,02172152,3601259
PT05,02173836,83384
PT05,02174211,1260289
PT05,02174229,3756751
PT05,02175005,1604329
PT05,02175570,3865889
PT05,02176955,9331590
PT05,02177760,9574164
PT05,02177838,306858
PT05,02178288,8752524
PT05,02185228,8939496
PT05,02185261,3402395
PT05,02185281,3769596
PT05,02185351,428713
PT05,02190608,9393655
PT05,02190967,3211759
PT05,02190975,3961040
PT05,02191004,801663
PT05,02193923,855596
PT05,02194370,2576063
PT05,02200037,2858906
PT05,02204350,2843155
PT05,02204358,2282542
PT05,02204395,10238247
PT05,02206112,6994581
PT05,02206497,2577517
PT05,02206711,3114291
PT05,02207660,1043356
PT05,02209289,389459
PT05,02210088,7274264
PT05,02210105,3709723
PT05,02211502,8544389
PT05,02211981,3960048
PT05,02213818,6136551
PT05,02218285,2287757
PT05,02220225,813452
PT05,02220591,3670398
PT05,02221167,936837
PT05,02221415,4306261
PT05,02228421,8996804
PT05,02228499,83630
PT05,02228582,1205281
PT05,02229928,3078100
PT05,02231153,8315614
PT05,02231436,7823942
PT05,02231439,1912992
PT05,02231765,4544777
PT05,02233793,8726721
PT05,02233885,2569630
PT05,02234236,420586
PT05,03256149,10454779
PT05,03259959,8552404
PT05,03259984,1291316
PT05,03260014,755707
PT05,03260590,896003
PT05,03261741,1686519
PT05,03264829,9677060
PT05,03264850,6550737
PT05,03264870,2751302
PT05,03266438,88302
PT05,03267165,33938
PT05,03269047,1585363
PT05,03272988,7813735
PT05,03276096,1482885
PT05,03280713,3118339
PT05,03282309,10043777
PT05,03282315,6549263
PT05,03282833,2779998
PT05,03283594,669204
PT05,03285718,5255581
PT05,03286467,255338
PT05,03286471,702918
PT05,03286485,1248860
PT05,03286488,9419053
PT05,03286497,234190
PT05,03287456,7345833
PT05,03288572,2714063
PT05,03289310,3095081
PT05,03289321,2610097
PT05,03289326,3033259
PT05,03291175,3781193
PT05,03291353,3538124
PT05,03291407,1204696
PT05,03292323,621799
PT05,03294122,912679
PT05,03301091,6019615
PT05,03301093,886472
PT05,03301104,10379601
PT05,03301115,2022510
PT05,03301118,445135
PT05,03301131,1042844
PT05,03304547,4217212
PT05,03306070,1991959
PT05,03306076,1708080
PT05,03306101,2803070
PT05,03315689,2430284
PT05,03315751,130357
PT05,03318448,517500
PT05,03327604,3999058
PT05,03327617,721203
PT05,03327645,3917579
PT05,03327650,603066
PT05,03328938,3301159
PT05,03329730,5020464
PT05,03331246,379918
PT05,03340457,9253471
PT05,03344977,7805658
PT05,03347130,6565947
PT05,03349527,4762644
PT05,03349529,9028190
PT05,03355593,1149183
PT05,03355623,629865
PT05,03357478,620625
PT05,03357484,1792924
PT05,03357536,2559346
PT05,03357911,1427229
PT05,03358010,2131182
PT05,03362061,446242
PT05,03362431,3398858
PT05,03363993,41743
PT05,03364479,10450724
PT05,03364550,3786206
PT05,03364684,7355894
PT05,03365282,424340
PT05,03365296,10232827
PT05,03367127,276397
PT05,03369291,914597
PT05,03376563,2963869
PT05,03379950,3862727
PT05,03381413,7541828
PT05,03383113,3904175
PT05,03383793,3176091
PT05,03396514,7706133
PT05,03397571,4410329
PT05,03400396,8598027
PT05,03412250,175683
PT05,03416778,3354795
PT05,03422806,1975575
PT05,03427495,7690478
PT05,03429003,676159
PT05,03433249,5528486
PT05,03434717,1565231
PT05,03451695,3414785
PT05,03453752,2567188
PT05,03455476,6430260
PT05,03456323,5756525
PT05,03458984,6765037
PT05,03459488,817892
PT05,03459489,5437075
PT05,03459493,2534201
PT05,03459497,10250731
PT05,03459517,254655
PT05,03462242,2982644
PT05,03477238,310086
PT05,03481693,2116325
PT05,03977323,9601458
PT05,03980444,5656338
PT05,03980447,1263954
PT05,03980459,2611856
PT05,03980462,1011056
PT05,03980464,150938
PT05,03987286,500063
PT05,03990308,1266443
PT05,03999761,767590
PT05,04000161,3194164
PT05,04001937,2827914
PT05,04012517,3943430
PT05,04017855,11228088
PT05,04022406,1416030
PT05,04028055,9143324
PT05,04030698,11250035
PT05,04033451,10470778
PT05,04039359,9264948
PT05,04040577,2335106
PT05,04041115,2906303
PT05,04042937,2110082
PT05,04043975,7010400
PT05,04061292,2023239
PT05,04064206,11206383
PT05,04066318,11301103
PT05,04073496,11308068
PT05,04077918,11312290
PT05,04081362,10222744
PT05,04093380,11339090
PT05,04095911,11344128
PT05,04096748,11346027
PT05,04096750,9903738
PT05,04131718,9702895
PT05,04150527,2088548
PT05,04164458,11460186
PT05,04175508,3118993
PT05,04177759,29391
PT05,04182974,686777
PT05,04186295,11624061
PT06,00419760,4097504
PT06,00419827,3246818
PT06,00419836,9339632
PT06,00419918,4331392
PT06,00419922,4341956
PT06,00419968,9592403
PT06,00419970,1047754
PT06,00419982,9613672
PT06,00420046,6385726
PT06,00420050,9292560
PT06,00420072,5369256
PT06,00420103,1744387
PT06,00420179,171285
PT06,00420347,3604129
PT06,00420359,4610695
PT06,00420392,5487519
PT06,00420393,8053344
PT06,00420487,5937636
PT06,00420523,9554720
PT06,00420654,5433006
PT06,00420657,2068810
PT06,00420697,8791651
PT06,00420796,9183241
PT06,00420797,1326214
PT06,00420869,5348443
PT06,00420962,6369047
PT06,00421067,9824351
PT06,00421075,3044845
PT06,00421128,9905725
PT06,00421279,1771939
PT06,00421406,2948343
PT06,00421552,7792521
PT06,00421626,9948276
PT06,00421739,422406
PT06,00421808,2663886
PT06,00421879,3307486
PT06,00421961,9784784
PT06,00421972,9883052
PT06,00422209,4779615
PT06,00422255,2181822
PT06,00422406,9932215
PT06,00422452,2142912
PT06,00422529,6204809
PT06,00422542,1744922
PT06,00422626,2606830
PT06,00422644,6803946
PT06,00422738,2160918
PT06,00422841,2146401
PT06,00422916,127090
PT06,00422918,3324009
PT06,00422968,3735040
PT06,00423001,9756274
PT06,00423132,84711
PT06,00423150,126851
PT06,00423196,180587
PT06,00423319,2516719
PT06,00423342,3800161
PT06,00423359,1650123
PT06,00423406,2404221
PT06,00423470,3947664
PT06,00423574,9246455
PT06,00423610,6258360
PT06,00423648,53372
PT06,00423701,9647091
PT06,00423782,7045165
PT06,00423791,2083190
PT06,00423928,2569748
PT06,00424012,4548035
PT06,00424188,8209492
PT06,00424194,3712966
PT06,00424195,2977292
PT06,00424198,5862249
PT06,00424202,9914231
PT06,00424279,2850134
PT06,00424283,4923993
PT06,00424319,7215664
PT06,00424341,6461989
PT06,00424516,9169528
PT06,00424525,9843579
PT06,00424696,3610327
PT06,00424736,5343786
PT06,00424758,8711269
PT06,00424829,9475366
PT06,00425018,9255683
PT06,00425107,703147
PT06,00425137,8776714
PT06,00425188,7876840
PT06,00425228,432278
PT06,00425231,2895056
PT06,00425496,1593457
PT06,00425550,2843155
PT06,00425631,376264
PT06,00425648,3773164
PT06,00425749,6995806
PT06,00425778,551143
PT06,00425815,3680099
PT06,00425849,10237119
PT06,00425851,10416388
PT06,00425875,6730516
PT06,00426417,4640952
PT06,00426489,711350
PT06,00426614,1010641
PT06,00426730,9851196
PT06,00426845,755342
PT06,00426905,7959365
PT06,00426973,1148660
PT06,00427044,4456084
PT06,00427142,4234684
PT06,00427214,2930496
PT06,00427304,1686985
PT06,00427365,2616860
PT06,00427368,6977537
PT06,00427376,3113994
PT06,00427464,956753
PT06,00427465,524082
PT06,00427479,2100901
PT06,00427500,3982944
PT06,00427534,5710169
PT06,00427597,2959295
PT06,00427621,4562177
PT06,00427639,2280606
PT06,00427719,432077
PT06,00427722,920489
PT06,00427727,8539322
PT06,00427749,1243197
PT06,00427810,8248652
PT06,00427903,8644570
PT06,00427912,4076435
PT06,02129903,5210054
PT06,02130015,3213808
PT06,02130088,243533
PT07,00418544,4224928
PT07,00418606,4092667
PT07,00418613,9009334
PT07,00418625,8798296
PT07,00418633,3604129
PT07,00418634,5909627
PT07,00418643,1734207
PT07,00418656,233687
PT07,00418667,4182933
PT07,00418668,5898988
PT07,00418705,7078347
PT07,00418768,9805362
PT07,00418898,8996804
PT07,00419030,9354700
PT07,00419039,871322
PT07,00419096,7649900
PT07,00419164,5580974
PT07,00419187,7014497
PT07,00419189,4162816
PT07,00419264,8360672
PT07,00419285,7675004
PT07,00419315,5201989
PT07,00419351,8449831
PT07,00419425,4115996
PT07,00419458,3213808
PT07,00419559,4562177
PT07,00419583,2547295
PT07,00419594,10043417
PT07,00419615,3114163
PT07,00419666,3579569
PT07,02177841,2115388
PT07,02186123,9821587
PT07,02186805,3123340
PT07,02199411,1664323
PT07,02217181,77403
PT07,02220676,5452089
PT07,03267884,2572073
PT07,03267886,1149971
PT07,03267888,3033333
PT07,03268539,1457015
PT07,03268541,2411867
PT07,03270444,2576063
PT07,03282841,2072525
PT07,03291433,9331590
PT07,03294178,813452
PT07,03314094,207869
PT07,03379508,4844054
PT07,03384341,834045
PT07,03397593,2074094
PT07,03398665,8578373
PT07,04000186,676159
PT07,04003415,9193130
PT07,04003417,11207756
PT07,04019640,11231016
PT07,04019642,11231018
PT07,04020438,2567188
PT07,04020440,11232756
PT07,04022477,11237718
PT07,04025331,2982644
PT07,04058379,3116244
PT07,04173341,11467454
PT07,04223587,11905641
PT07,04233412,520542
PT07,04239697,11927562
PT07,04242654,11904872
PT07,04246260,11460186
PT07,04297825,11472649
PT07,04310690,11478829
PT08,00431337,10667742
PT08,00431362,10667739
PT08,00431622,6202107
PT08,00431709,9878769
PT08,00431723,7871413
PT08,00432303,10667589
PT08,00432304,3954359
PT08,00432351,9343101
PT08,00432352,7162096
PT08,00432353,4640334
PT08,00432416,9669354
PT08,00432627,7883999
PT08,00432716,2083480
PT08,00432762,3058599
PT08,00433019,3193313
PT08,00433227,10468311
PT08,00433321,2516380
PT08,00433370,3283417
PT08,00433551,86192
PT08,00433587,2763300
PT08,00433864,6654814
PT08,00433907,3527295
PT08,00434106,1953210
PT08,00434443,7395153
PT08,00434703,3132185
PT08,00434775,1698737
PT08,00434874,2996438
PT08,00434912,3859578
PT08,00434929,404406
PT08,00435226,2455206
PT08,00435455,9400867
PT08,00435505,3061138
PT08,00435508,5102553
PT08,00435596,109584
PT08,00435734,847997
PT08,00435966,4455639
PT08,00435971,1131587
PT08,00435972,3063681
PT08,00435973,2695813
PT08,00436018,1101925
PT08,00436063,9915575
PT08,00436190,315749
PT08,00436191,3943859
PT08,00436701,6183149
PT08,00436759,2183643
PT08,00436790,1558153
PT08,00436906,435888
PT08,00436919,7355253
PT08,00437083,3682510
PT08,00437139,2716675
PT08,00437192,2621012
PT08,00437241,2961509
PT08,00437359,2963869
PT08,00437383,10666692
PT08,00437436,8164823
PT08,00437476,9909695
PT08,00437480,3566295
PT08,00437486,10666680
PT08,00437487,4958308
PT08,00437527,10666671
PT08,00437588,1415629
PT08,00437635,2542260
PT08,00437790,3414494
PT08,00437931,8752524
PT08,00438098,1495007
PT08,00438177,4086527
PT08,00438364,4248210
PT08,00438412,1383342
PT08,00438453,9272507
PT08,00438486,6016961
PT08,00438554,3130410
PT08,00438568,2620357
PT08,00438639,2655261
PT08,00438734,1947607
PT08,00438756,5209874
PT08,00438799,2170376
PT08,00438804,1084688
PT08,00438808,4416989
PT08,00438937,2697014
PT08,00439006,8077036
PT08,00439007,2013515
PT08,00439035,663853
PT08,00439082,9735951
PT08,00439090,2642606
PT08,00439315,1925253
PT08,00439362,4066054
PT08,00439372,4080350
PT08,00439374,10666252
PT08,00439375,8544389
PT08,00439388,3262670
PT08,00439491,647895
PT08,00439527,136327
PT08,00439643,7935048
PT08,00439691,644474
PT08,00439857,3911779
PT08,00439883,1110499
PT08,00440330,8965963
PT08,00440540,9875048
PT08,00440576,1533218
PT08,00440621,6043460
PT08,00440626,7330927
PT08,00440702,3713766
PT08,00440751,2856706
PT08,00440761,3213342
PT08,00440816,6317325
PT08,00440828,1518858
PT08,00440877,10243011
PT08,00441025,9231822
PT08,00441051,251406
PT08,00441119,3048857
PT08,00441162,2749855
PT08,00441169,1255891
PT08,00441221,2765276
PT08,00441401,1165607
PT08,00441465,1229756
PT08,00441470,60410
PT08,00441480,1328465
PT08,00441535,3253687
PT08,00441553,6475681
PT08,00441678,914397
PT08,00441709,1870515
PT08,00441809,187069
PT08,00441903,3513030
PT08,00442116,7994334
PT08,00442366,2999431
PT08,00442407,7941587
PT08,02129510,9637382
PT08,02129619,10665131
PT08,02129620,10665130
PT08,02129634,6034303
PT08,02129642,4154815
PT08,02129732,10664635
PT08,02129757,10664633
PT08,02129803,3592335
PT08,02130658,2366302
PT08,02131184,7274692
PT08,02155909,812605
PT08,02161252,1150691
PT08,02161615,712085
PT08,02161621,2858100
PT08,02161744,3248946
PT08,02174608,17321
PT08,02174609,17321
PT08,02174610,17321
PT08,02174614,17321
PT08,02174615,17321
PT08,02174616,17321
PT08,02174617,17321
PT08,02174619,17321
PT08,02174620,17321
PT08,02174621,17321
PT08,02174622,17321
PT08,02174623,17321
PT08,02174624,17321
PT08,02174625,17321
PT08,02174627,17321
PT08,02174650,17321
PT08,02174651,17321
PT08,02174652,17321
PT08,02174653,17321
PT08,02174655,17321
PT08,02174656,17321
PT08,02174657,17321
PT08,02174659,17321
PT08,02175884,17321
PT08,02175890,17321
PT08,02175905,17321
PT08,02175908,1226689
PT08,02175914,10211924
PT08,02175921,1720950
PT08,02177834,2939877
PT08,02181714,17321
PT08,02181716,17321
PT08,02181719,17321
PT08,02181720,17321
PT08,02181721,17321
PT08,02181722,17321
PT08,02181723,17321
PT08,02181724,17321
PT08,02181725,17321
PT08,02181726,17321
PT08,02181727,17321
PT08,02181728,17321
PT08,02181729,17321
PT08,02181730,17321
PT08,02181731,17321
PT08,02181732,17321
PT08,02181733,17321
PT08,02181734,4147640
PT08,02181735,17321
PT08,02181736,17321
PT08,02181737,17321
PT08,02181741,17321
PT08,02185153,17321
PT08,02185154,9429951
PT08,02185155,17321
PT08,02186057,17321
PT08,02186691,17321
PT08,02190602,1187594
PT08,02190719,17321
PT08,02191029,2698211
PT08,02200090,17321
PT08,02200091,17321
PT08,02200093,17321
PT08,02200094,17321
PT08,02200095,17321
PT08,02202061,2184238
PT08,02203320,17321
PT08,02203321,17321
PT08,02203322,17321
PT08,02203323,17321
PT08,02203324,17321
PT08,02203325,17321
PT08,02203326,17321
PT08,02203327,17321
PT08,02203328,17321
PT08,02203329,17321
PT08,02203330,17321
PT08,02203332,17321
PT08,02203333,17321
PT08,02203334,17321
PT08,02203336,17321
PT08,02203337,17321
PT08,02203338,17321
PT08,02203339,17321
PT08,02203340,17321
PT08,02203341,17321
PT08,02203342,17321
PT08,02203343,17321
PT08,02203598,17321
PT08,02203658,2659410
PT08,02213934,8980290
PT08,02217217,5882170
PT08,02219922,5047980
PT08,02220504,535485
PT08,02220505,39805
PT08,02223961,1470567
PT08,02230958,9393655
PT08,02233176,1604329
PT08,02235313,5615761
PT08,03116857,1682035
PT08,03244320,145158
PT08,03255912,9872692
PT08,03259133,2328535
PT08,03259136,2930896
PT08,03259170,4689589
PT08,03259171,7833826
PT08,03259181,5681130
PT08,03259193,83630
PT08,03259740,2072525
PT08,03260112,9623989
PT08,03260121,3584474
PT08,03261817,2922553
PT08,03263571,1716126
PT08,03264255,3601259
PT08,03264911,1043356
PT08,03269104,186751
PT08,03288488,2846301
PT08,03289985,3958811
PT08,03290001,5522119
PT08,03290099,232737
PT08,03290142,9032461
PT08,03290203,3445794
PT08,03290205,9968495
PT08,03292364,3781193
PT08,03301201,3562510
PT08,03303891,2534025
PT08,03304746,3134376
PT08,03306148,1266300
PT08,03306175,4342351
PT08,03306189,4739333
PT08,03312099,4449545
PT08,03314032,801663
PT08,03315607,2859840
PT08,03318326,283604
PT08,03331308,17321
PT08,03333204,755707
PT08,03334217,417290
PT08,03334231,300782
PT08,03334237,81641
PT08,03337347,2906827
PT08,03353583,436923
PT08,03355420,1568535
PT08,03356197,10381588
PT08,03356279,394412
PT08,03357408,6140563
PT08,03357734,1585363
PT08,03361953,2882590
PT08,03363975,7813735
PT08,03364444,4493927
PT08,03364457,10026165
PT08,03365167,1406062
PT08,03365171,1354141
PT08,03366213,2200920
PT08,03366684,1628164
PT08,03366759,1833172
PT08,03367081,2566272
PT08,03367651,1301731
PT08,03367866,2569432
PT08,03368206,8706170
PT08,03368434,5360858
PT08,03368759,261571
PT08,03368763,9287719
PT08,03368765,3300361
PT08,03368766,280657
PT08,03368794,2021851
PT08,03368798,4473689
PT08,03369986,2742574
PT08,03376480,2883979
PT08,03377162,2007065
PT08,03377169,2003914
PT08,03377997,7432510
PT08,03379006,250293
PT08,03379036,1205282
PT08,03379338,2349391
PT08,03379382,7345833
PT08,03379410,234190
